Date,BC BASE Flow Local (ML),BC BASE Flow Local + Upstream (ML),BC BASE TN Local (KG),BC BASE TN Local + Upstream (KG),BC BASE TP Local (KG),BC BASE TP Local + Upstream (KG),BC BASE OXY Local (KG),BC BASE OXY Local + Upstream (KG),BC Capped Flow Local (ML),BC Capped Flow Local + Upstream (ML),BC Capped TN Local (KG),BC Capped TN Local + Upstream (KG),BC Capped TP Local (KG),BC Capped TP Local + Upstream (KG),BC Capped OXY Local (KG),BC Capped OXY Local + Upstream (KG),BC Dry Flow Local (ML),BC Dry Flow Local + Upstream (ML),BC Dry TN Local (KG),BC Dry TN Local + Upstream (KG),BC Dry TP Local (KG),BC Dry TP Local + Upstream (KG),BC Dry OXY Local (KG),BC Dry OXY Local + Upstream (KG),BC Wet Flow Local (ML),BC Wet Flow Local + Upstream (ML),BC Wet TN Local (KG),BC Wet TN Local + Upstream (KG),BC Wet TP Local (KG),BC Wet TP Local + Upstream (KG),BC Wet OXY Local (KG),BC Wet OXY Local + Upstream (KG),BC Targets Flow Local (ML),BC Targets Flow Local + Upstream (ML),BC Targets TN Local (KG),BC Targets TN Local + Upstream (KG),BC Targets TP Local (KG),BC Targets TP Local + Upstream (KG),BC Targets OXY Local (KG),BC Targets OXY Local + Upstream (KG),Field Mean TN (mg/L),Field Mean TP (mg/L),Field Mean TCHLA (ug/L),Field Mean Oxygen (mg/L),Field Mean TEMP (C),Field Mean Salinity (psu),SCERM44_2015_2016_ALL Mean TN (mg/L),SCERM44_2015_2016_ALL Mean TP (mg/L),SCERM44_2015_2016_ALL Mean Oxy (mg/L),SCERM44_2015_2016_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_ALL Mean Salinity (psu),SCERM44_2015_2016_Capped_ALL Mean TN (mg/L),SCERM44_2015_2016_Capped_ALL Mean TP (mg/L,)SCERM44_2015_2016_Capped_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Capped_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Capped_ALL Mean Salinity (psu),SCERM44_2015_2016_Dry_ALL Mean TN (mg/L),SCERM44_2015_2016_Dry_ALL Mean TP (mg/L),SCERM44_2015_2016_Dry_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Dry_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Dry_ALL Mean Salinity (psu),SCERM44_2015_2016_Target_ALL Mean TN (mg/L),SCERM44_2015_2016_Target_ALL Mean TP (mg/L),SCERM44_2015_2016_Target_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Target_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Target_ALL Mean Salinity (psu),SCERM44_2017_2018_ALL Mean TN (mg/L),SCERM44_2017_2018_ALL Mean TP (mg/L),SCERM44_2017_2018_ALL Mean Oxy (mg/L),SCERM44_2017_2018_ALL Mean TCHLA (ug/L),SCERM44_2017_2018_ALL Mean Salinity (psu),SCERM44_2017_2018_Wet_ALL Mean TN (mg/L),SCERM44_2017_2018_Wet_ALL Mean TP (mg/L),SCERM44_2017_2018_Wet_ALL Mean Oxy (mg/L),SCERM44_2017_2018_Wet_ALL Mean TCHLA (ug/L),SCERM44_2017_2018_Wet_ALL Mean Salinity (psu),
05/2010,214.5917,8215.4995,356.6146,10096.0564,29.3601,1075.9312,1810.5289,62500.5673,214.5917,8215.4995,140.4369,5179.8712,11.7727,318.0080,1810.5289,62500.5673,121.2970,4556.6496,185.2886,4738.8315,15.4255,604.4302,1025.1459,34553.9266,239.7946,9663.9264,424.8472,11395.4589,34.7221,1304.8013,2032.4963,73371.5922,214.5917,8215.4995,201.2371,7934.6651,22.3766,712.7097,1810.5289,73371.5922,0.6517,0.0559,4.5070,68.6878,21.9789,23.1205, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2010,209.1053,9348.6787,301.1984,12517.5734,25.2284,921.4837,1682.0795,74187.9775,209.1053,9348.6787,134.9199,8233.9853,11.4371,363.5204,1682.0795,74187.9775,99.7747,3697.5744,132.7907,3706.7203,11.2043,418.1505,800.6690,28542.6341,192.6461,8059.4957,277.5816,8713.5597,23.2402,846.8774,1548.7084,63431.2353,209.1053,9348.6787,192.4769,10815.4614,21.5424,709.0320,1682.0795,63431.2353,0.6543,0.0551,4.5667,68.6520,21.7802,22.9282, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2010,494.2685,29578.0291,805.9147,42920.7426,66.6615,2754.9443,4205.5293,264795.2169,494.2685,29578.0291,324.5481,27178.8047,27.1738,1022.3574,4205.5293,264795.2169,235.9930,9636.7104,345.6076,10208.3940,28.9374,1169.9775,2010.0900,82871.5183,538.2547,42210.8323,904.9022,59820.6008,74.5414,3611.3909,4580.7667,385048.3640,494.2685,29578.0291,463.8363,36427.6674,53.2043,2061.2445,4205.5293,385048.3640,0.6703,0.0547,4.6398,68.7686,21.6611,22.5492, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2010,476.9021,21279.8189,754.7831,26172.8724,62.0867,1703.1970,4047.8089,175418.8974,476.9021,21279.8189,312.9089,15399.6811,26.1133,689.3381,4047.8089,175418.8974,245.8166,7646.6765,359.8957,8014.1571,30.1117,815.4560,2085.5519,60951.6161,437.5642,22766.4605,668.8970,25450.8160,55.7255,1591.4517,3715.0690,190767.3434,476.9021,21279.8189,445.6490,21290.2385,51.4039,1360.6542,4047.8089,190767.3434,0.6560,0.0540,4.6048,68.6589,21.7981,22.5219, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2010,406.5466,13925.3818,614.3890,15957.9831,50.8021,1168.0878,3676.6519,113482.7564,406.5466,13925.3818,265.6117,8724.3880,22.2230,487.4302,3676.6519,113482.7564,202.3661,5075.3866,271.2861,5123.2958,22.9614,512.6221,1825.9977,41385.4618,337.9277,11744.2829,489.1220,12782.0130,40.8828,954.1448,3054.8879,95916.4066,406.5466,13925.3818,377.3461,12557.3242,43.7579,950.5827,3676.6519,95916.4066,0.6503,0.0542,4.5628,68.5353,21.8880,22.6301, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2010,201.2342,5636.9261,257.4965,5844.6792,21.9181,482.1141,1810.9018,41327.0864,201.2342,5636.9261,128.7466,3359.4836,10.9882,234.7031,1810.9018,41327.0864,90.4090,2163.0326,99.8583,1948.5214,8.6089,181.0371,814.1261,16219.0499,159.9523,4260.6432,195.1521,4278.0484,16.6885,368.7162,1440.4561,31307.9819,201.2342,5636.9261,182.6933,4863.2133,20.8996,413.8444,1810.9018,31307.9819,0.6583,0.0544,4.5183,68.5728,22.1150,22.8378, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2010,95.9472,2653.8624,108.8898,2665.8840,9.3584,234.5293,772.9901,17620.9313,95.9472,2653.8624,60.3359,1523.1317,5.2286,121.6296,772.9901,17620.9313,38.6640,1005.4627,37.2544,854.3114,3.2354,76.5799,311.8020,6815.7037,74.6582,2197.4285,81.4393,2152.3887,7.0175,190.4223,602.0546,14512.4203,95.9472,2653.8624,85.9721,2229.7378,9.0988,195.1399,772.9901,14512.4203,0.6513,0.0549,4.4947,68.6061,22.2530,22.9992, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2010,63.8928,2044.5696,72.1323,1971.4032,6.1834,217.5585,470.5192,12480.7994,63.8928,2044.5696,40.1124,1125.4909,3.4792,89.7422,470.5192,12480.7994,34.3786,1113.9552,36.3872,940.5768,3.1295,122.8744,253.2745,6818.9356,58.9075,2043.4982,68.2639,1967.6480,5.8328,228.0531,434.0347,12367.5847,63.8928,2044.5696,57.0079,1653.5426,5.9413,155.3530,470.5192,12367.5847,0.6543,0.0557,4.4580,68.6103,22.3991,23.1312, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
01/2011,61.8192,2527.0013,82.3946,2571.2488,6.9188,283.0460,348.2793,13686.1617,61.8192,2527.0013,39.2752,1355.1829,3.3670,99.4485,348.2793,13686.1617,48.3235,2011.0723,65.3285,1938.7452,5.4800,236.8227,268.9182,10858.0393,56.6698,2430.7344,76.2623,2464.6038,6.3976,274.7448,317.4947,13156.6512,61.8192,2527.0013,55.4468,2139.2690,5.8791,205.0728,348.2793,13156.6512,0.6487,0.0554,4.4408,68.6478,22.6366,23.2263, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
02/2011,8.0784,506.1226,5.9478,528.6504,0.5179,32.6951,53.8088,3024.7358,8.0784,506.1226,4.8184,336.4439,0.4370,25.4465,53.8088,3024.7358,4.1990,207.7574,2.8055,178.2595,0.2431,9.4732,28.0123,1263.8863,6.0221,493.5600,4.3102,505.5192,0.3744,34.5778,40.0079,2909.3953,8.0784,506.1226,5.9478,451.7386,0.5179,29.4383,53.8088,2909.3953,0.6673,0.0553,4.4402,68.6145,22.5820,23.2710, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
03/2011,4.6570,876.8650,3.0716,924.2312,0.2658,70.1093,31.3786,5554.9213,4.6570,876.8650,2.7445,514.1225,0.2511,37.3035,31.3786,5554.9213,2.4797,510.4080,1.5068,465.3257,0.1293,38.6355,16.7069,3250.3383,3.3178,589.9219,2.0897,625.0469,0.1800,42.5025,22.3498,3728.5666,4.6570,876.8650,3.0716,824.6676,0.2658,51.3971,31.3786,3728.5666,0.6633,0.0556,4.4171,68.6645,22.5339,23.3264, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
04/2011,37.6099,2035.5494,45.2860,1982.3300,3.8577,232.7769,228.3805,13201.8136,37.6099,2035.5494,23.7481,1083.9721,2.0420,78.4639,228.3805,13201.8136,16.1050,883.6819,16.4898,735.9633,1.4214,91.1157,97.8485,5721.4124,24.1574,1411.3786,26.6277,1338.8031,2.2840,151.5969,146.7597,9170.9180,37.6099,2035.5494,33.1445,1669.9953,3.6533,156.9980,228.3805,9170.9180,0.6503,0.0551,4.4682,68.6686,22.3251,23.3035, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
05/2011,157.8442,5186.5920,259.1648,5935.6237,21.3806,700.8247,1113.1196,37859.9365,157.8442,5186.5920,103.1722,2754.8483,8.6397,204.2202,1113.1196,37859.9365,96.2496,3258.7661,144.7969,3360.1461,12.0810,424.6714,678.7557,23790.2585,195.8170,6481.9440,340.6631,7654.9068,27.9073,897.6991,1382.1343,47617.0622,157.8442,5186.5920,146.8442,4527.9661,16.6181,461.5750,1113.1196,47617.0622,0.6453,0.0540,4.4958,68.7436,22.0823,23.2216, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2011,430.2029,15337.8576,776.1300,21689.6441,63.1971,1982.0838,3195.2477,118806.4779,430.2029,15337.8576,283.9415,11050.4265,23.6371,615.9242,3195.2477,118806.4779,233.3059,8371.2528,384.5316,9295.2959,31.6962,1079.2064,1731.4359,64202.0838,443.9923,16241.5152,804.6405,20706.2155,65.4774,1991.8463,3297.7553,126761.0280,430.2029,15337.8576,407.6203,16680.8399,45.8000,1374.0572,3195.2477,126761.0280,0.6533,0.0565,4.5583,68.7811,21.7934,23.0419, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2011,710.6832,47555.5277,1211.9752,94634.3399,99.7490,4788.8912,5547.0826,404249.8186,710.6832,47555.5277,468.3342,69276.2826,39.0489,2463.3703,5547.0826,404249.8186,321.5894,13767.8573,483.0430,14597.9780,40.3644,1485.5505,2509.2932,109561.9717,823.3747,73202.9443,1454.0917,115409.5879,119.0936,5642.0133,6426.4795,640411.2757,710.6832,47555.5277,670.0769,83429.4016,76.8241,3914.7356,5547.0826,640411.2757,0.6673,0.0538,4.6145,68.7145,21.6591,22.4835, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2011,842.1062,111248.4931,1460.3023,253204.4716,119.6718,8862.4087,6847.8154,977154.3988,842.1062,111248.4931,555.5403,218500.0407,46.1706,6349.1341,6847.8154,977154.3988,437.0803,26986.4266,694.0201,35824.0982,57.5444,2305.2552,3558.5944,224709.9825,797.5152,102913.9085,1352.2746,174182.4771,111.1663,6709.9860,6480.6550,898610.4190,842.1062,111248.4931,793.9116,237994.7847,90.8028,8044.2952,6847.8154,898610.4190,0.7487,0.0549,4.6879,69.2811,21.8613,21.6154, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2011,759.5078,51404.9069,1280.7902,70458.9844,103.9347,3670.7902,6506.9120,463098.9023,759.5078,51404.9069,500.6432,45395.1656,41.4611,1630.6325,6506.9120,463098.9023,423.4550,20013.5664,635.7754,23902.1792,53.2080,1765.3257,3629.4136,175257.2871,657.7632,40621.5389,1067.2542,48615.0267,87.6028,2775.0949,5633.8246,366036.4383,759.5078,51404.9069,715.1608,58619.0803,81.5280,2944.4489,6506.9120,366036.4383,0.7223,0.0546,4.6165,68.8561,21.9276,21.7781, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2011,537.7709,27068.5498,843.6251,34041.2867,69.7961,1986.0696,4301.1205,207838.2473,537.7709,27068.5498,351.9858,23072.6128,29.3968,953.4520,4301.1205,207838.2473,270.7517,8422.6349,367.3785,8405.1557,31.0939,728.1589,2166.6756,63607.1158,430.7731,20261.2579,640.1433,20708.1620,53.5633,1371.3858,3448.2512,155379.1209,537.7709,27068.5498,500.6660,28685.4114,57.8851,1602.3782,4301.1205,155379.1209,0.6773,0.0539,4.5423,68.7186,22.1257,22.0715, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2011,335.9837,17541.8179,485.8134,22809.6349,40.7572,1911.5829,2638.4350,128960.7978,335.9837,17541.8179,217.8511,16116.3091,18.3499,1295.7045,2638.4350,128960.7978,152.4355,4378.3632,187.1992,4159.2997,15.9963,363.4530,1197.9720,32106.3005,270.1037,14984.7408,374.9158,14465.8111,31.6152,913.6072,2120.9902,110963.2092,335.9837,17541.8179,309.1458,19771.3774,35.9832,1707.6277,2638.4350,110963.2092,0.6703,0.0547,4.5136,68.6020,22.2509,22.4996, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2011,256.2192,10665.3802,384.1284,12882.0071,31.9905,990.3834,1657.4063,63022.2347,256.2192,10665.3802,166.1097,7493.8351,14.0401,390.2819,1657.4063,63022.2347,137.4797,5646.5597,191.5953,5513.2953,16.0725,529.0021,888.9339,33710.1113,249.7306,13703.2387,385.4585,14715.3995,31.9624,1094.1826,1613.4258,82495.8251,256.2192,10665.3802,237.4179,10448.7843,26.7932,744.7900,1657.4063,82495.8251,0.6653,0.0545,4.4920,68.6020,22.4300,22.7570, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
01/2012,74.7533,5387.0486,81.9238,7200.4098,7.0459,337.5304,576.2237,29532.7053,74.7533,5387.0486,46.5113,5619.7404,4.0505,174.9432,576.2237,29532.7053,38.8886,2180.8742,40.5013,1891.0220,3.4823,200.5408,302.1343,12716.6114,64.9210,3543.6874,70.1559,3332.6652,6.0353,294.0876,500.8823,20465.5643,74.7533,5387.0486,66.4202,6682.8709,6.7970,278.1934,576.2237,20465.5643,0.6500,0.0555,4.4433,68.6395,22.5822,22.9679, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
02/2012,75.8074,3133.7366,99.6646,3433.9653,8.3904,326.6464,591.4571,18221.5899,75.8074,3133.7366,48.2190,1904.9280,4.1359,133.2307,591.4571,18221.5899,30.1882,1165.1990,33.4733,1020.4553,2.8608,113.4387,235.6740,6846.4883,112.4496,5623.0589,175.1992,6118.9436,14.4625,569.9386,881.4942,31533.7498,75.8074,3133.7366,68.9653,2785.9030,7.2481,232.3093,591.4571,31533.7498,0.6623,0.0561,4.4326,68.7478,22.5362,23.0439, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
03/2012,18.3946,1000.5379,14.9359,1030.4274,1.3040,63.8560,121.8684,5602.7793,18.3946,1000.5379,11.0734,634.9205,0.9952,52.8949,121.8684,5602.7793,6.6442,346.3344,4.6146,295.3541,0.4010,15.3407,43.9966,1989.2843,17.7206,992.4595,14.3114,1016.3040,1.2494,61.1662,117.4008,5539.8253,18.3946,1000.5379,14.9359,887.3138,1.3040,63.2137,121.8684,5539.8253,0.6613,0.0549,4.4578,68.6270,22.4572,23.1551, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
04/2012,146.9059,5262.7450,242.6588,6044.2397,19.9350,676.9382,1049.9598,32799.4302,146.9059,5262.7450,96.0565,2826.3973,8.0659,211.9294,1049.9598,32799.4302,56.7562,2149.1222,78.6079,2066.0058,6.5949,252.6045,405.6376,13358.8605,99.9475,3718.3104,148.1026,3998.7875,12.3227,442.5921,713.4300,23088.1722,146.9059,5262.7450,137.4709,4570.5190,15.2108,449.7335,1049.9598,23088.1722,0.6573,0.0550,4.4759,68.6228,22.2570,23.1606, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
05/2012,177.0941,5606.2714,238.5653,6024.2370,20.1551,632.2963,1337.0675,37416.7488,177.0941,5606.2714,113.6661,3064.8389,9.6796,238.8795,1337.0675,37416.7488,75.3667,2639.8397,92.7498,2454.4253,7.8949,297.6453,566.9459,17335.3002,190.0022,7253.5651,267.1501,7722.3791,22.4522,743.0664,1432.8970,46897.8705,177.0941,5606.2714,161.7398,4874.9057,18.0990,477.4440,1337.0675,46897.8705,0.6533,0.0545,4.5245,68.7561,22.0071,23.0398, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2012,421.6838,26150.4461,649.7133,37187.8180,54.1918,2715.2896,3288.1361,200237.0042,421.6838,26150.4461,275.4519,25097.7600,23.1387,1039.5403,3288.1361,200237.0042,196.9142,10212.2208,269.3623,10079.8130,22.7585,1250.9659,1531.8530,74706.1661,410.6851,29571.4282,631.4746,35230.8129,52.6808,2651.4463,3201.8886,228136.8217,421.6838,26150.4461,392.2701,32585.6020,45.2644,1923.6571,3288.1361,228136.8217,0.6553,0.0545,4.5759,68.6645,21.7747,22.8353, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2012,317.6582,14983.2547,446.9428,17932.0535,37.6781,1121.2206,2678.0068,126906.8487,317.6582,14983.2547,205.7334,11693.8407,17.3918,514.5900,2678.0068,126906.8487,116.4586,3703.2941,141.4194,3450.2036,12.0778,362.4316,982.2131,30281.5689,325.3997,15806.5171,464.6709,16688.4203,39.0937,1166.5552,2743.9032,134633.3552,317.6582,14983.2547,291.8691,15470.3733,34.2348,940.4266,2678.0068,134633.3552,0.6607,0.0537,4.6189,68.9200,21.6924,22.6317, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2012,532.1981,31213.9094,832.9648,41792.9399,69.3228,2594.8963,4521.4437,256571.2193,532.1981,31213.9094,349.1920,24100.1642,29.2462,1002.7244,4521.4437,256571.2193,268.3670,11688.1834,380.6964,12169.7912,32.0279,1256.7986,2284.6874,93872.3117,456.6413,26321.7082,690.9037,31068.1356,57.7787,2125.2841,3880.0799,216776.5629,532.1981,31213.9094,496.7938,34413.6542,57.5959,2034.2989,4521.4437,216776.5629,0.6583,0.0532,4.6016,68.7186,21.8432,22.5043, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2012,509.5699,30407.9875,814.2916,39500.6035,66.9123,2474.3984,4390.0573,241054.0098,509.5699,30407.9875,335.0908,22601.8904,27.9339,950.1646,4390.0573,241054.0098,257.8003,11875.3776,369.2217,12483.2385,31.0020,1172.8044,2222.7544,93640.4947,402.9264,20633.0630,608.9100,23906.3796,50.8687,1798.7727,3470.7063,163287.3122,509.5699,30407.9875,477.1743,31861.2904,54.9807,1937.8065,4390.0573,163287.3122,0.6543,0.0528,4.5920,68.5561,21.9476,22.3889, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2012,275.5555,10596.3811,370.2132,11292.8917,31.3690,749.5665,2331.1580,80973.4255,275.5555,10596.3811,177.8040,6688.0754,15.0650,377.2268,2331.1580,80973.4255,117.9619,3480.8832,135.3319,3209.0357,11.6436,268.9824,997.7532,26908.7475,208.3882,6788.5517,264.8853,6824.0138,22.5820,522.8222,1762.7337,51781.7477,275.5555,10596.3811,251.7012,9412.2690,29.5100,664.0248,2331.1580,51781.7477,0.6543,0.0549,4.5565,68.5353,22.1308,22.5436, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2012,236.8051,10744.9286,333.4780,11762.5611,28.0499,1122.7275,2009.8250,78079.5209,236.8051,10744.9286,152.8229,6053.7383,12.9609,399.6189,2009.8250,78079.5209,88.1194,3568.0435,102.7035,3288.2028,8.8001,373.2580,748.1914,26461.8064,184.4381,10639.5206,249.9904,10272.0797,21.1080,914.7658,1565.5339,74945.7512,236.8051,10744.9286,217.5911,9470.4250,24.7692,815.8799,2009.8250,74945.7512,0.6413,0.0550,4.5103,68.6186,22.2918,22.8193, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2012,156.7037,7512.5578,205.5291,10356.5062,17.4019,578.0278,1248.5464,49918.5867,156.7037,7512.5578,100.3088,7728.0170,8.5722,274.6416,1248.5464,49918.5867,72.2045,2376.9763,87.0159,2165.8807,7.4135,248.1984,575.4727,16160.2713,140.2531,6612.8227,187.1884,6160.4111,15.8017,518.9095,1117.4332,43843.4612,156.7037,7512.5578,142.8607,9385.6462,15.8009,455.7268,1248.5464,43843.4612,0.6520,0.0538,4.4805,68.6283,22.4164,22.9090, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
01/2013,56.4106,2538.1814,61.5417,2901.0306,5.2856,173.5858,432.4723,15939.9278,56.4106,2538.1814,35.1887,2107.1250,3.0681,91.5402,432.4723,15939.9278,28.5725,1065.6835,30.8086,876.1172,2.6371,95.5757,219.2758,6879.1626,46.2931,2511.6307,50.1133,2285.7886,4.3010,158.7198,354.9514,15134.6422,56.4106,2538.1814,50.1479,2635.4898,5.0323,140.2059,432.4723,15134.6422,0.6493,0.0569,4.4442,68.6686,22.5884,23.0465, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
